User ID,Name,Age,Gender,Sexual Orientation,Location,Education,Occupation,Height (in cm),Smoking/ Drinking preferences,Religion,Relationship goals,Horoscope,Verification,Blocked users,Liked users,Disliked users,Matches,Preferred_gender,Distance_radius(in KM),Compatibility_factors,Question_id,Category,Question,Message_id,User_id,Time_started,Time_closed,Deleted_conversation
895,Polly Muckloe,27,Female,Bisexual,Cagayan de Oro City,In grad school,Account Executive,238,0,Christian,Relationship,Leo,0,998,438,8,955,Female,93,Shared Interests,432,3,What would you guess about me that isn't on my profile?,306,811,2:09 AM,2:09 PM,0
896,Myriam Meeron,38,Female,Heterosexual,Cebu City,In grad school,Senior Developer,157,0,Catholic,Don't know yet,Gemini,0,505,589,10,580,Female,18,Shared Interests,479,1,What's something you've done and will never do again?,112,684,8:20 PM,1:51 AM,0
897,Tandie Van der Kruys,33,Male,Homosexual,San Fernando,Graduate degree,Staff Accountant I,216,0,Born Again Christian,Something casual,Cancer,0,572,188,632,931,Female,47,Shared Hobbies,667,4,What's a really sexy name for someone?,244,445,5:33 PM,10:46 PM,0
898,Margit Narramor,30,Male,Asexual,Lapu-Lapu City,Graduate degree,Senior Sales Associate,179,1,Agnostic,Something casual,Leo,1,26,631,2,536,Female,11,Shared Interests,639,1,What's the first thing you find attractive in someone?,427,24,8:22 AM,3:05 AM,0
899,Rodger Mattedi,16,Female,Bisexual,General Santos City,In grad school,Marketing Assistant,206,0,Born Again Christian,Relationship,Pisces,1,326,719,48,551,Male,57,Shared Interests,135,1,What's a really sexy name for someone?,525,218,4:27 AM,10:59 AM,1
900,Valentine Croome,36,Male,Pansexual,Taguig,In grad school,Cost Accountant,133,0,Born Again Christian,Something casual,Cancer,0,916,351,881,456,Female,72,Shared Values,821,1,What's your go-to feel good movie or series?,525,886,7:17 AM,2:18 AM,0
901,Rennie Washtell,35,Male,Bisexual,Caloocan,In college,Assistant Professor,223,1,Atheist,Don't know yet,Sagittarius,1,683,323,657,550,Female,70,Shared Values,926,4,What's a really sexy name for someone?,558,903,2:26 PM,11:02 AM,1
902,Bronny Haysham,35,Agender,Homosexual,Lucena City,In grad school,Quality Engineer,150,0,Hindu,Relationship,Scorpio,1,889,780,846,290,Male,55,Shared Hobbies,468,1,What's a really sexy name for someone?,472,584,3:47 AM,10:01 AM,0
903,Winthrop Parris,21,Female,Homosexual,Parañaque,In college,Professor,188,1,Atheist,Relationship,Taurus,1,389,750,445,666,Male,93,Shared Hobbies,375,4,Who's your favorite LGBTQ+ icon and why?,312,408,11:15 PM,2:38 PM,0
904,Alvina Woodgate,30,Non-binary,Asexual,Muntinlupa,Graduate degree,Registered Nurse,227,1,Atheist,Marriage,Gemini,0,19,647,743,122,Female,76,Shared Interests,647,3,What's the first thing you find attractive in someone?,946,334,12:12 PM,7:56 PM,1
905,Ruperta Bassett,22,Female,Asexual,Tacloban City,Graduate degree,Budget/Accounting Analyst IV,214,0,Born Again Christian,Don't know yet,Aries,0,497,578,35,551,Female,82,Shared Values,896,2,When do you feel at your sexiest?,392,413,1:00 PM,12:22 AM,1
906,Hamel Van Oord,17,Male,Homosexual,Naga City,Graduate degree,Geologist I,237,1,Buddhist,Relationship,Cancer,0,458,967,798,936,Male,40,Shared Hobbies,330,2,What's a really sexy name for someone?,259,679,12:56 PM,6:22 AM,0
907,Tracy Town,22,Female,Bisexual,Legazpi City,Graduate degree,Administrative Officer,151,0,Atheist,Don't know yet,Sagittarius,0,887,853,233,711,Male,45,Shared Values,514,3,What would you guess about me that isn't on my profile?,500,474,2:26 PM,5:45 PM,1
908,William Carnegy,19,Female,Homosexual,Taguig,Graduate degree,Senior Quality Engineer,205,0,Agnostic,Something casual,Gemini,1,285,60,636,364,Male,38,Shared Hobbies,109,3,What's something you've done and will never do again?,303,621,2:00 PM,4:31 PM,0
909,Torie Realff,34,Female,Bisexual,Pasig,In college,Legal Assistant,126,0,Agnostic,Relationship,Libra,0,509,156,573,976,Female,24,Shared Hobbies,12,4,What's a really sexy name for someone?,606,270,2:58 PM,1:31 AM,0
910,Ange Goodenough,35,Male,Homosexual,Davao City,Undergraduate degree,Electrical Engineer,205,0,Buddhist,Don't know yet,Leo,0,531,488,155,218,Female,45,Shared Values,864,3,What's something you've done and will never do again?,954,417,9:50 PM,5:44 AM,0
911,Farlay Kendal,38,Female,Asexual,Parañaque,High school,Automation Specialist III,130,0,Christian,Relationship,Scorpio,1,794,554,182,427,Male,7,Shared Hobbies,621,4,What would you guess about me that isn't on my profile?,136,1000,1:00 AM,4:32 AM,0
912,Emmanuel Conley,22,Polygender,Heterosexual,Cebu City,Undergraduate degree,Structural Analysis Engineer,190,1,Agnostic,Something casual,Gemini,1,621,213,728,443,Male,2,Shared Interests,751,4,What's the first thing you find attractive in someone?,930,693,10:23 PM,11:07 AM,1
913,Keir Scandroot,36,Female,Pansexual,Lipa City,In college,VP Marketing,128,0,Buddhist,Marriage,Sagittarius,1,929,925,117,952,Male,18,Shared Hobbies,71,3,What's your go-to feel good movie or series?,672,619,6:18 AM,4:53 PM,0
914,Arlen Frissell,17,Female,Asexual,Baguio City,Graduate degree,Product Engineer,204,1,Born Again Christian,Relationship,Capricorn,1,313,843,910,451,Female,24,Shared Hobbies,177,3,What's the first thing you find attractive in someone?,73,463,11:36 AM,10:13 AM,1
915,Katerina Sicely,37,Female,Bisexual,General Santos City,High school,Budget/Accounting Analyst III,203,0,INC,Marriage,Scorpio,0,587,194,919,296,Female,17,Shared Values,817,4,What's your go-to feel good movie or series?,725,176,4:49 AM,3:05 PM,1
916,Neddie Southern,18,Bigender,Homosexual,San Jose del Monte,Graduate degree,Tax Accountant,201,1,Christian,Relationship,Leo,1,704,95,425,658,Male,44,Shared Values,840,5,What's a really sexy name for someone?,897,715,2:30 AM,5:57 AM,1
917,Cristabel Kordas,40,Male,Asexual,Pasig,Undergraduate degree,Director of Sales,136,0,Atheist,Something casual,Sagittarius,1,162,313,684,622,Female,44,Shared Hobbies,940,4,What would you guess about me that isn't on my profile?,232,310,3:56 PM,4:59 PM,0
918,Corny Giacopazzi,39,Male,Pansexual,Taguig,Undergraduate degree,Cost Accountant,171,1,Christian,Don't know yet,Capricorn,0,163,21,596,387,Female,44,Shared Hobbies,331,4,What's the first thing you find attractive in someone?,921,862,10:05 PM,4:48 PM,1
919,Fallon Elvy,40,Female,Bisexual,Manila,High school,Information Systems Manager,159,0,Hindu,Relationship,Aquarius,0,405,864,19,908,Female,29,Shared Values,877,5,What's your go-to feel good movie or series?,359,421,7:29 AM,1:57 PM,1
920,Debee Callen,33,Female,Pansexual,General Santos City,In college,General Manager,145,0,INC,Something casual,Capricorn,0,383,898,361,703,Female,15,Shared Hobbies,373,3,What would you guess about me that isn't on my profile?,967,674,3:15 PM,1:44 AM,0
921,Louie Albury,22,Female,Homosexual,Lipa City,Graduate degree,Chemical Engineer,153,1,Born Again Christian,Don't know yet,Scorpio,1,292,797,817,352,Male,97,Shared Values,678,4,What's a really sexy name for someone?,181,839,7:55 AM,1:44 PM,1
922,Ronalda Haddinton,28,Male,Heterosexual,General Santos City,Graduate degree,Food Chemist,194,0,Buddhist,Marriage,Libra,0,842,227,697,909,Female,99,Shared Values,941,5,What's the first thing you find attractive in someone?,789,299,5:07 PM,7:42 AM,0
923,Torey Mountford,23,Non-binary,Heterosexual,Antipolo City,Undergraduate degree,Compensation Analyst,155,0,Hindu,Don't know yet,Leo,1,18,204,641,523,Female,19,Shared Values,390,1,What's your impression of me from my profile?,299,942,4:20 PM,1:42 PM,0
924,Louis Hurworth,16,Female,Heterosexual,Cagayan de Oro City,In college,Account Representative I,128,0,Buddhist,Marriage,Aquarius,0,253,256,10,988,Male,78,Shared Hobbies,557,2,What would you do on a rainy Sunday?,385,340,2:52 PM,2:20 PM,1
925,Barbaraanne Currao,21,Male,Asexual,Tarlac City,Graduate degree,Programmer III,158,0,Buddhist,Something casual,Capricorn,1,813,417,410,338,Female,76,Shared Hobbies,482,3,What's the funniest nickname someone has for you?,969,955,2:30 AM,2:12 PM,1
926,Donnamarie Galfour,20,Female,Bisexual,Lipa City,In college,Research Nurse,212,1,Buddhist,Marriage,Cancer,0,360,316,709,533,Female,81,Shared Interests,945,1,What's a really sexy name for someone?,68,721,5:05 PM,3:34 AM,1
927,Harriette Jickells,31,Female,Asexual,Pasig,High school,Data Coordinator,136,0,Catholic,Don't know yet,Libra,1,55,520,531,452,Female,47,Shared Interests,764,4,What's something you've done and will never do again?,183,607,2:19 AM,9:53 PM,1
928,Ann Billham,35,Female,Homosexual,Legazpi City,In grad school,Web Developer III,205,0,Atheist,Marriage,Aries,1,73,689,804,816,Agender,94,Shared Interests,647,4,When do you feel at your sexiest?,271,394,12:09 PM,2:13 PM,1
929,Cammy Scarisbrick,37,Female,Homosexual,San Fernando,Graduate degree,Librarian,225,0,Born Again Christian,Don't know yet,Scorpio,0,9,51,803,7,Male,49,Shared Hobbies,570,1,What's something you've done and will never do again?,368,220,7:51 AM,3:55 AM,0
930,Pierette Sandbach,38,Male,Asexual,Manila,Graduate degree,Senior Sales Associate,248,0,Catholic,Marriage,Pisces,0,410,614,807,384,Female,12,Shared Values,154,3,What's the first thing you find attractive in someone?,956,568,6:02 AM,2:51 PM,0
931,Tuckie Whisson,29,Female,Asexual,Olongapo City,In college,Human Resources Assistant I,234,0,Christian,Something casual,Leo,0,259,950,606,466,Male,34,Shared Interests,911,5,What would you do on a rainy Sunday?,959,130,11:39 PM,1:10 AM,0
932,Brnaba Mewis,22,Female,Asexual,Pasig,In grad school,Professor,250,0,INC,Marriage,Sagittarius,1,525,132,370,855,Male,95,Shared Values,305,2,What would you do on a rainy Sunday?,153,9,5:49 AM,8:13 PM,0
933,Bendick Ruddy,37,Male,Heterosexual,Dasmarinas,In grad school,Senior Sales Associate,177,1,Agnostic,Don't know yet,Aquarius,0,225,299,882,34,Male,3,Shared Hobbies,901,5,Who's your favorite LGBTQ+ icon and why?,928,32,5:11 AM,10:31 AM,0
934,Dmitri Elijahu,39,Male,Heterosexual,Iloilo City,Undergraduate degree,Senior Financial Analyst,144,1,Atheist,Marriage,Aquarius,0,877,56,54,991,Non-binary,39,Shared Hobbies,582,2,What's your go-to feel good movie or series?,526,203,8:08 PM,8:20 PM,0
935,Clarie Humerstone,17,Genderfluid,Asexual,Baguio City,High school,Senior Quality Engineer,231,1,Atheist,Something casual,Libra,0,414,16,340,180,Female,25,Shared Hobbies,973,2,What's your go-to feel good movie or series?,611,9,2:48 AM,1:44 AM,0
936,Licha Delgaty,17,Male,Pansexual,General Santos City,High school,Account Executive,149,0,Buddhist,Something casual,Libra,1,32,585,823,893,Female,48,Shared Interests,370,3,Who's your favorite LGBTQ+ icon and why?,571,319,6:11 PM,3:58 AM,0
937,Clementia Milbourne,37,Female,Heterosexual,Makati,Graduate degree,Assistant Manager,160,0,Catholic,Something casual,Sagittarius,1,352,598,259,910,Female,42,Shared Hobbies,612,3,What would you guess about me that isn't on my profile?,218,469,6:26 AM,12:10 AM,0
938,Corby Vassie,19,Male,Heterosexual,Caloocan,High school,Business Systems Development Analyst,136,1,Catholic,Something casual,Pisces,1,720,555,532,421,Male,30,Shared Interests,587,5,What's the first thing you find attractive in someone?,271,686,5:22 AM,9:33 AM,0
939,Wandis Fucher,17,Male,Bisexual,Antipolo City,Undergraduate degree,Civil Engineer,127,0,Born Again Christian,Something casual,Capricorn,1,140,191,761,918,Female,16,Shared Hobbies,307,1,What would you do on a rainy Sunday?,357,929,3:08 AM,1:08 AM,1
940,Nerita Pinchback,21,Female,Heterosexual,Quezon City,Undergraduate degree,Software Test Engineer III,124,0,INC,Marriage,Virgo,1,33,303,826,965,Female,70,Shared Hobbies,681,1,What's your go-to feel good movie or series?,944,157,1:23 AM,4:25 PM,1
941,Rosabel Hebron,38,Female,Asexual,Tacloban City,In grad school,Account Executive,182,0,Agnostic,Marriage,Capricorn,0,841,904,930,911,Female,87,Shared Interests,699,1,What would you do on a rainy Sunday?,921,71,8:59 PM,4:23 AM,0
942,Rois Goligly,30,Female,Homosexual,Taguig,Graduate degree,Occupational Therapist,173,0,Agnostic,Marriage,Gemini,0,605,447,630,322,Female,33,Shared Hobbies,160,2,When do you feel at your sexiest?,742,763,5:53 PM,1:27 AM,1
943,Aluin Bim,25,Male,Asexual,Muntinlupa,High school,Information Systems Manager,182,0,Hindu,Relationship,Sagittarius,1,181,24,105,675,Male,57,Shared Values,67,1,Who's your favorite LGBTQ+ icon and why?,486,310,5:33 PM,1:11 AM,0
944,Haily Flett,21,Female,Asexual,Cagayan de Oro City,In grad school,Payment Adjustment Coordinator,200,0,Atheist,Something casual,Cancer,0,659,470,288,559,Female,35,Shared Values,72,1,What would you do on a rainy Sunday?,812,988,5:49 AM,1:18 PM,0
945,Clint Temlett,35,Male,Heterosexual,Quezon City,Graduate degree,Clinical Specialist,121,1,Catholic,Relationship,Aries,1,310,689,44,19,Male,40,Shared Hobbies,326,1,What would you guess about me that isn't on my profile?,841,821,10:22 AM,10:59 AM,1
946,Morgan Chalkly,29,Female,Homosexual,Naga City,Undergraduate degree,Compensation Analyst,154,1,Christian,Don't know yet,Gemini,1,159,804,319,24,Male,91,Shared Values,92,1,What would you do on a rainy Sunday?,28,945,1:46 AM,7:39 AM,1
947,Mellisent Parkin,40,Male,Heterosexual,Cebu City,Undergraduate degree,Assistant Media Planner,132,0,Catholic,Relationship,Virgo,1,114,549,784,216,Female,83,Shared Values,433,3,What's your impression of me from my profile?,80,111,8:11 AM,3:47 PM,0
948,Sven Philippeaux,26,Male,Heterosexual,Lucena City,Undergraduate degree,Human Resources Manager,141,0,Agnostic,Marriage,Pisces,1,62,506,527,321,Male,44,Shared Values,332,5,What's the first thing you find attractive in someone?,205,597,2:14 PM,10:57 PM,0
949,Wilt Dudin,19,Male,Bisexual,Parañaque,In college,VP Marketing,199,0,Atheist,Don't know yet,Leo,1,962,925,317,814,Non-binary,80,Shared Interests,212,3,What would you do on a rainy Sunday?,950,330,10:31 AM,6:02 PM,0
950,Alfi Aberchirder,17,Male,Homosexual,Zamboanga City,In college,Mechanical Systems Engineer,199,0,Christian,Relationship,Gemini,0,992,375,960,650,Female,23,Shared Values,404,1,What would you guess about me that isn't on my profile?,543,284,7:57 AM,5:21 PM,0
951,Dennis Grebert,31,Female,Homosexual,Iloilo City,Graduate degree,Programmer Analyst I,182,1,Hindu,Don't know yet,Libra,1,593,727,850,603,Genderqueer,50,Shared Interests,833,2,What would you do on a rainy Sunday?,551,507,2:37 PM,1:40 PM,0
952,Binky Ealden,19,Female,Homosexual,Antipolo City,In college,Research Associate,234,1,INC,Marriage,Aries,0,571,11,969,825,Male,80,Shared Values,666,3,What's your go-to feel good movie or series?,58,266,6:51 AM,12:56 PM,0
953,Hurlee Barg,28,Male,Pansexual,Baguio City,In grad school,Chemical Engineer,164,0,Christian,Don't know yet,Gemini,1,447,443,561,910,Male,37,Shared Hobbies,814,3,Who's your favorite LGBTQ+ icon and why?,896,445,4:37 AM,10:38 PM,0
954,Felipa Sewart,34,Female,Pansexual,Zamboanga City,Undergraduate degree,Sales Representative,154,1,INC,Something casual,Libra,1,499,365,136,492,Female,84,Shared Hobbies,791,2,What's a really sexy name for someone?,753,858,12:19 PM,12:30 PM,1
955,Anabel Diano,36,Male,Pansexual,Angeles City,Graduate degree,Editor,238,1,INC,Relationship,Pisces,1,755,881,958,401,Genderfluid,97,Shared Hobbies,927,5,What would you guess about me that isn't on my profile?,437,909,1:24 PM,6:01 PM,0
956,Merrie Mullan,34,Female,Bisexual,Zamboanga City,Graduate degree,Nuclear Power Engineer,219,0,Catholic,Don't know yet,Cancer,0,540,266,624,679,Female,24,Shared Hobbies,642,4,What would you do on a rainy Sunday?,239,343,3:11 AM,9:02 AM,1
957,Milty Skarr,16,Female,Heterosexual,Cebu City,In college,Product Engineer,209,0,Born Again Christian,Relationship,Aries,0,421,518,16,843,Male,74,Shared Interests,175,1,When do you feel at your sexiest?,920,245,12:39 PM,10:47 PM,0
958,Merrie Miles,16,Female,Heterosexual,Quezon City,Undergraduate degree,Physical Therapy Assistant,136,0,Hindu,Relationship,Libra,0,805,357,956,508,Female,82,Shared Hobbies,881,5,What's the first thing you find attractive in someone?,875,756,10:34 PM,8:49 AM,0
959,Carmelita Pedracci,16,Male,Pansexual,Zamboanga City,In grad school,Budget/Accounting Analyst I,213,0,Christian,Something casual,Leo,1,889,319,931,971,Female,18,Shared Values,89,1,When do you feel at your sexiest?,416,675,11:03 PM,2:02 AM,0
960,Adriena Morritt,30,Male,Homosexual,Zamboanga City,High school,Design Engineer,170,0,Buddhist,Relationship,Libra,0,722,145,840,743,Female,12,Shared Interests,893,4,What's the funniest nickname someone has for you?,248,245,9:21 PM,9:54 AM,1
961,Lillian Devin,26,Bigender,Pansexual,Parañaque,High school,Accountant III,227,1,Hindu,Don't know yet,Taurus,1,228,92,803,827,Female,52,Shared Interests,749,2,When do you feel at your sexiest?,557,483,10:28 AM,11:08 AM,1
962,Evered Crewe,16,Male,Pansexual,Legazpi City,Graduate degree,Administrative Officer,238,0,Atheist,Relationship,Pisces,0,940,866,481,92,Male,74,Shared Hobbies,297,4,What's a really sexy name for someone?,715,801,4:45 PM,5:59 AM,1
963,Dare St. Ledger,33,Female,Asexual,Cebu City,In grad school,Chief Design Engineer,171,1,Born Again Christian,Don't know yet,Libra,0,115,611,749,505,Bigender,25,Shared Interests,562,3,Who's your favorite LGBTQ+ icon and why?,120,594,2:32 PM,3:12 AM,0
964,Daune Chadwen,38,Male,Homosexual,Zamboanga City,Undergraduate degree,Chemical Engineer,190,1,Buddhist,Relationship,Virgo,0,336,622,899,881,Female,17,Shared Values,64,1,What's the first thing you find attractive in someone?,491,511,1:01 AM,5:45 AM,0
965,Cindy Bea,25,Female,Heterosexual,Tacloban City,In grad school,Quality Engineer,226,0,Buddhist,Relationship,Pisces,0,588,804,264,812,Female,82,Shared Values,828,4,What would you guess about me that isn't on my profile?,921,391,12:57 AM,11:56 PM,0
966,Goldina Bea,36,Female,Heterosexual,Iloilo City,In college,Nuclear Power Engineer,194,1,Hindu,Don't know yet,Leo,0,930,132,739,120,Female,23,Shared Values,517,5,What's your go-to feel good movie or series?,877,18,5:54 AM,8:48 PM,0
967,Noemi Sinson,40,Female,Asexual,Caloocan,In grad school,Electrical Engineer,189,1,INC,Relationship,Capricorn,1,240,88,780,860,Genderfluid,1,Shared Interests,701,2,What's your go-to feel good movie or series?,63,758,9:30 AM,1:02 AM,0
968,Ric Kewish,33,Female,Pansexual,Caloocan,Graduate degree,Database Administrator IV,137,1,Atheist,Something casual,Gemini,1,668,888,535,987,Male,97,Shared Interests,882,5,What's the first thing you find attractive in someone?,119,429,6:45 AM,9:49 PM,1
969,Brendis Michallat,29,Female,Pansexual,Manila,Graduate degree,Director of Sales,168,1,Catholic,Relationship,Sagittarius,0,973,331,351,240,Male,6,Shared Values,832,3,Who's your favorite LGBTQ+ icon and why?,94,40,12:36 PM,7:28 PM,0
